"Clinopodium_vulgare_L__P_1"	"Clinopodium_vulgare_L__P_2"	"Clinopodium_vulgare_L__P_3"	"Clinopodium_vulgare_L__P_4"	"Hypericum_perforatum_L__P_1"	"Hypericum_perforatum_L__P_2"	"Hypericum_perforatum_L__P_3"	"Hypericum_perforatum_L__P_4"	"Galium_verum_L__P_1"	"Galium_verum_L__P_2"	"Trifolium_pratense_L__P_1"	"Trifolium_pratense_L__P_2"	"Trifolium_pratense_L__P_3"	"Leucanthemum_vulgare_L__P_1"	"Leucanthemum_vulgare_L__P_2"	"Leucanthemum_vulgare_L__P_3"	"Leucanthemum_vulgare_L__P_4"	"Leucanthemum_vulgare_L__P_5"	"Achillea_millefolium_L__P_1"	"Achillea_millefolium_L__P_2"	"Achillea_millefolium_L__P_3"	"Ranunculus_repens_L__P_1"	"Jasione_montana_L__P_1"	"Jasione_montana_L__P_2"	"Eupatorium_cannabinum_L__P_1"	"Eupatorium_cannabinum_L__P_2"	"Erica_tetralix_L__P_1"	"Erica_tetralix_L__P_2"	"Ulex_europaeus_L__P_1"	"Ulex_europaeus_L__P_2"	"Achillea_millefolium_L__P_4"	"Achillea_millefolium_L__P_5"	"Reynoutria_japonica_L__P_1"	"Reynoutria_japonica_L__P_2"	"Reynoutria_japonica_L__P_3"	"Reynoutria_japonica_L__P_4"	"Reynoutria_japonica_L__P_5"	"Reynoutria_japonica_L__P_6"	"Reynoutria_japonica_L__P_7"	"Reynoutria_japonica_L__P_8"	"Reynoutria_japonica_L__P_9"	"Reynoutria_japonica_L__P_10"	"Reynoutria_japonica_L__P_11"	"Thymus_praecox_L__P_1"	"Thymus_praecox_L__P_2"	"Trifolium_pratense_L__P_4"	"Trifolium_pratense_L__P_5"	"Centaurea_nigra_L__P_1"	"Centaurea_nigra_L__P_2"	"Centaurea_nigra_L__P_3"	"Centaurea_nigra_L__P_4"	"Rhinanthus_angustifolius_L__P_1"	"Rhinanthus_angustifolius_L__P_2"	"Prunella_vulgaris_L__P_1"
38.74	68.54	26.22	47.11	24.09	61.18	12.05	82.45	64.96	75.07	57.69	5.56	115.17	80.64	73.62	108.64	83.81	66.57	26.04	81.69	77.85	56.6	26.73	19.09	14.86	9.13	69.29	48.31	115.73	76.53	19.49	35.08	19.75	17.51	19.97	15.49	22.63	82.77	46.21	31.62	44.22	13.18	63.5	54.62	21.68	33.95	32.13	32.06	29.28	20.55	16.86	27.35	54.59	8.97
38.92	68.97	25.94	47.3	23.74	60.57	12.03	81.76	64.22	74.07	57.87	5.54	113.37	80	73.18	107.89	83.31	65.61	25.84	81.29	76.97	55.43	26.56	18.6	14.55	9.31	68.88	48.19	114.97	75.22	19.02	34.48	19.41	17.27	19.88	15.26	22.52	82.18	45.9	31.43	43.48	13.22	62.75	53.55	21.8	33.57	31.6	32.14	28.17	20.21	16.67	27.15	53.83	8.88
39.11	68.54	25.94	46.6	23.46	60.46	11.8	80.91	63.71	73.24	57.3	5.57	112.22	78.53	72.18	107.08	82.64	64.47	25.34	79.73	75.63	54.56	25.96	18.59	14.44	9.27	67.58	47.47	112.5	74.22	18.95	33.74	18.84	17.08	19.51	14.96	22.12	81.62	45.86	31.13	42.83	12.88	61.64	52.82	21.46	32.9	31.14	31.57	28.11	20.38	16.3	26.3	52.45	8.72
39.07	68.17	25.66	45.91	23.08	60.08	11.5	79.98	63.25	72.61	57.27	5.49	110.25	77.73	72.1	106.13	81.76	64.13	24.8	78.53	74.35	53.87	25.57	18.24	14.3	9.04	66.32	47.16	111.66	73.03	18.69	33.9	18.6	16.67	19.22	14.81	22.18	81.13	45.39	31.3	42.3	12.6	60.97	52.14	21.28	32.26	31.27	31.22	27.62	20.2	16.18	26.19	52.5	8.58
39.26	68.23	25.34	46.42	23.27	60.19	11.85	80.43	63.41	71.88	57.94	5.67	110.1	77.7	73.06	106.58	82.73	63.88	25.09	78.91	74.1	54.15	25.67	18.22	14.43	9.37	67.27	47.63	111.39	74.04	18.78	33.93	18.55	17.05	19.46	14.87	22.4	82.48	45.47	31.53	42.73	13.15	61.19	52.23	21.64	32.73	31.16	31.51	27.99	20.57	16.32	26.48	52.84	8.47
39.5	69.05	25.55	46.23	23.05	60.58	11.7	80.62	63.57	72.48	57.47	5.91	110.12	77.66	72.99	106.79	83.16	64.18	25.51	78.83	74.68	54.32	25.71	18.5	14.46	9.49	67.72	48.17	111.57	73.61	18.77	34.32	18.92	17.03	19.2	14.89	22.56	83.23	45.68	31.99	42.86	13.21	61.68	52.26	21.63	32.91	31.6	31.68	28.01	20.49	16.48	26.57	53.05	8.7
39.6	68.66	25.63	46.39	23.13	60.89	11.8	80.58	62.95	71.81	57.24	6.1	109.3	77.64	72.46	106.24	83	63.65	25.23	78.56	74.69	54	25.83	18.5	14.62	9.8	67.33	48.01	110.64	73.72	18.89	33.95	19.12	17.07	19.32	15.24	22.54	82.39	45.98	31.95	42.86	13.27	61.78	52.17	22.03	32.85	31.43	31.39	28.1	20.67	16.57	26.36	52.44	8.88
39.86	68.78	25.26	46.39	22.82	60.46	11.67	80.2	62.73	71.3	57.7	6.22	109.23	76.98	72.7	106.21	82.02	63.44	25.04	78.03	74.11	53.59	25.8	18.34	14.6	9.89	66.94	47.65	109.63	73.08	18.69	33.97	18.65	17.12	19.39	15.2	22.54	81.79	45.9	31.92	42.71	13.33	61.06	51.73	21.76	32.61	31.17	31.54	28.22	20.7	16.6	26.3	52.36	8.71
39.93	69.1	25.36	46.33	22.72	60.55	11.51	80.36	63.36	71.51	57.96	6.13	109.32	76.74	72.83	106.54	82.69	63.23	25.24	78.38	74.13	53.74	25.75	18.18	14.81	9.73	67.43	48.09	110.36	72.98	18.87	34.17	18.66	17.14	19.2	15.17	22.62	83.57	46.19	32.51	42.82	13.33	61.38	52.16	21.74	32.8	31.19	31.53	28.12	20.75	16.56	26.16	52.57	8.8
40.14	70.21	25.57	46.78	22.91	61.89	11.58	81.38	63.72	72.04	58.57	6.37	110.63	78.45	73.93	108.07	84.19	64.78	25.49	79.71	75.83	54.48	26.37	18.58	15.02	10.42	68.78	48.88	112.56	74.67	19.42	34.81	19.3	17.53	19.69	15.71	23.26	86.15	47.66	33.27	43.72	13.59	63.04	53.27	22.42	33.55	32.04	32.28	29.03	21.49	17.09	26.91	53.92	8.83
40.51	71.15	26.16	47.67	23.32	62.03	11.62	82.36	64.8	73.84	58.84	6.83	112.54	79.74	74.12	109.49	85.11	65.91	26.52	81.2	78.09	55.7	27.28	19.34	15.72	10.66	70.79	49.91	115.74	76.63	19.86	35.65	19.84	18.48	20.29	16.13	23.87	87.89	49.06	33.9	44.97	14.03	64.93	55.3	22.8	34.51	32.67	33.28	30.08	22.27	17.72	27.64	55.1	9.41
40.85	72.14	26.35	48.66	23.69	62.92	11.81	83.56	65.08	74.85	58.91	7.08	114.36	80.92	75.1	110.55	85.38	66.91	27.19	82.76	79.61	56.93	27.85	19.67	15.92	10.81	71.88	50.72	117.8	77.5	19.87	35.67	20.44	18.79	20.98	16.69	24.32	88.87	50.38	34.72	46.1	14.06	66.5	56.24	23.13	35.33	32.82	34.02	30.86	22.89	18.02	28	55.75	9.52
41.15	74.17	26.87	49.91	24.31	62.98	11.93	84.24	66.19	76.43	58.75	7.44	116.29	81.98	75.07	111.72	86.24	68	27.54	84.82	81.51	57.8	28.52	20.34	16.31	11.32	73.09	51.1	119.93	78.9	20.29	36.24	21.07	19.12	21.34	17.33	24.51	89.96	51.22	34.93	46.61	14.2	67.67	56.98	23.47	35.62	32.93	34.86	31.63	23.26	18.64	28.3	56.28	9.83
41.46	74.42	27.11	50.06	24.32	63.03	11.85	84.59	66.49	76.77	58.98	7.67	116.97	81.97	75.63	111.99	86.19	68.45	27.78	84.82	82.41	57.8	28.85	20.43	16.85	11.9	73.19	51.26	120.42	78.93	20.42	35.91	21.29	19.65	21.91	17.4	24.67	90.59	52.16	35.44	47.22	14.27	67.9	57.91	23.36	35.82	32.89	35.12	32.09	23.85	18.87	28.29	56.83	10.27
41.59	75.27	26.94	50.51	24.27	63.19	12.35	84.17	66.52	77.06	59.09	8.05	117.21	82.5	75.24	111.57	85.62	68.43	28.13	84.88	83.2	58.03	28.92	20.51	16.84	12.11	73.29	51.15	120.1	78.49	20.38	36.02	21.39	19.4	21.73	17.5	24.96	90.35	52.73	35.74	47.41	14.25	68.08	58.38	23.86	35.51	32.61	34.99	32.41	24.46	19.03	28.05	56.91	10.1
41.73	75.15	26.93	50.73	24.26	62.84	12.14	84.01	66.2	77.02	58.67	7.88	116.75	82.14	74.63	110.63	84.98	67.82	28.07	84.23	82.37	57.66	29.04	20.26	17.3	12.07	72.88	50.98	119.89	77.65	20.34	35.83	21.08	19.5	21.69	17.51	24.46	89.92	52.54	35.17	46.97	14.3	67.94	58.42	23.21	35.17	32.73	35.11	32.26	24.24	19.09	28.12	55.96	10.06
41.96	75.56	27.26	50.98	24.24	63.14	12.08	84.39	66.42	77.17	58.96	8	117.46	81.63	74.77	110.97	85.42	67.86	28.04	83.96	82.58	57.66	28.98	20.43	17.2	12.22	72.96	51.05	119.28	77.07	20.02	35.42	21.43	19.32	21.83	17.41	24.83	90.54	52.85	35.48	47.41	14.42	68.16	58.95	23.74	35.1	33.04	35.21	32.76	24.37	19.25	28.2	55.48	9.95
41.9	75.7	27.05	50.84	24.01	62.41	12.04	83.36	65.32	75.88	58.67	7.93	116.29	81.3	74.3	110.61	84.79	67.37	27.96	83.17	81.97	57.41	28.6	20.23	17.11	12.46	72.24	50.59	117.44	76.69	19.77	35.36	20.69	19.04	21.22	17.42	24.78	90.08	52.05	35.45	46.69	14.41	67.2	57.77	23.48	34.73	32.32	34.9	32.39	24.49	18.99	27.76	55.18	10
42.14	76.03	26.95	50.81	24.3	62.55	11.91	82.42	64.98	75.49	58.74	8.24	115.55	80.43	73.59	109.01	83.81	66.66	27.51	82.25	81.24	56.7	28.16	19.68	17.02	12.48	71.17	49.99	116.4	75.51	19.58	35.16	21	19.16	21.02	17.36	24.72	89.44	52.27	35.11	46.19	14.4	66.56	57.61	23.36	34.11	32.26	34.59	32.17	24.45	19.35	27.32	54.67	9.89
41.86	75.17	26.72	50.07	23.59	61.86	11.88	81.08	63.97	74.21	58.07	8.31	113.08	79.08	72.85	108.1	83.05	65.36	27.11	80.79	79.36	55.37	27.6	19.54	16.8	12.32	69.81	49.45	113.2	73.29	19.2	34.38	20.23	19.05	20.72	16.85	24.28	88.06	51.13	34.41	45.06	14.13	65.13	56.39	23.2	33.52	31.77	34.26	31.88	24.4	18.85	26.87	53.65	9.86
41.89	74.65	26.29	49.18	23.22	61.12	11.55	80.18	63.57	72.59	57.9	8.14	110.89	77.65	71.98	106.33	81.47	63.96	26.14	79.6	77.4	54.14	26.58	19.28	16.31	12.12	68.58	48.32	111.57	72	19	33.49	19.52	18.34	20.42	16.65	23.91	87.03	50.15	34.28	44.14	13.65	64.08	55.55	22.72	32.54	31.02	33.21	31.02	23.98	18.27	26.13	52	9.26
42.01	74.12	26.09	48.64	22.81	61.14	11.37	79.65	62.97	71.69	58.25	8.26	109.72	76.16	71.82	105.59	82.09	63.12	26.03	78.26	76.4	53.38	26.01	18.87	16.32	12.24	67.9	48.34	109.49	72.04	18.81	33.81	19.47	18.04	19.81	16.45	24	86.78	49.82	34.15	43.74	13.92	62.98	54.58	22.86	32.2	30.93	32.91	30.87	23.84	18.04	26.17	51.63	9.47
42.2	74.18	25.91	48.66	22.6	61.49	11.29	79.78	62.83	71.46	58.33	8.42	109.54	76.19	72.7	105.81	82.28	62.89	26.35	78.57	76.51	52.87	26.03	18.66	16.34	12.57	68.35	48.33	110.18	71.79	18.89	34.25	19.41	18.1	19.87	16.4	24.14	87.86	49.86	34.68	43.62	14.09	63.32	54.28	23.01	32.42	31.29	33.36	30.96	24.09	18.29	26.11	52.15	9.37
42.68	74.46	25.86	49.19	22.88	62.07	11.62	80.51	63.55	71.91	58.42	8.46	110.35	77.1	73.4	107.27	83.46	63.84	26.5	79.56	77.41	53.97	26.86	19.07	16.85	12.89	69.66	49.25	112.38	73.07	19.16	34.59	19.67	18.61	20.26	16.96	24.57	89.58	51.18	35.72	44.79	14.24	64.92	55.65	23.42	33.15	31.85	33.68	31.77	24.66	18.52	26.48	53.12	9.51
42.84	75.57	26.4	49.94	23.36	62.79	11.49	81.72	64.39	73.51	58.59	8.93	112.92	78.59	74.35	109.24	84.11	65.38	27.06	80.92	79.88	55.43	27.38	19.8	17.53	13.52	71.33	50.33	114.44	74.86	19.49	35.49	20.19	19.04	20.73	17.51	24.96	91.92	52.73	36.34	45.8	14.89	66.97	57.2	23.99	34.08	32.25	34.65	32.87	25.59	19.37	27	54.65	9.77
42.96	78.02	27.07	51.36	23.75	62.93	11.84	83.06	65.06	74.59	58.85	9.24	114.5	79.81	74.7	109.95	85.08	66.09	27.84	82.4	81.62	56.18	28.14	20.27	18.03	13.87	72.78	51.12	116.8	76.05	20.25	35.63	20.91	19.9	21.68	18.09	25.76	93.13	54.19	37.16	46.82	14.95	68.12	58.39	24.15	34.75	32.73	35.77	33.79	26.27	20.01	27.68	55.34	10.19
43.19	78.34	27.19	51.72	24.04	63.3	11.72	83.33	65.45	75.45	59.02	9.76	115.74	80.44	75.03	110.36	84.85	66.83	28.33	83.15	82.5	56.73	28.7	20.42	18.12	14.05	72.98	51.25	118.12	76.62	20.17	35.76	21.34	20.08	22.18	18.33	25.79	93.74	55.12	37.49	47.4	14.95	68.94	59.29	24.56	35.05	32.83	36.21	34.48	26.89	20.52	27.71	55.21	10.43
44.02	79.68	27.82	52.33	24.41	64.16	11.96	83.95	66.48	76.94	59	10.11	117.11	81.29	75.35	110.96	86.15	67.59	28.74	84.26	84.22	57.26	28.86	20.43	18.74	14.68	74.33	51.73	119.71	77.28	20.35	36.21	21.68	20.48	22.53	18.6	26.1	95.08	56.4	37.55	48.07	15.12	70.05	60.68	24.88	35.35	33	36.82	35.08	27.54	20.76	28.43	56.14	10.61
44.2	80.1	27.58	52.84	24.19	64.07	12.09	83.69	65.82	77.13	59.02	10.05	117.29	81.33	75.02	111.46	85.19	68.03	28.88	84.72	84.48	57.54	28.91	20.56	18.86	15	74.61	51.47	119.25	76.97	20.39	35.97	21.53	20.79	22.43	18.86	25.89	95.67	56.34	37.68	47.75	15.14	69.86	61.16	24.85	35.34	32.79	36.76	35.38	27.81	20.88	28.17	56.01	10.49
44.36	80.56	27.67	53.11	24.37	63.5	11.96	84.11	66.14	76.97	59.35	10.29	117.05	81.34	74.62	111.11	85.23	67.8	28.9	84.53	85.06	57.49	29.23	20.89	18.88	15.17	74.65	51.35	120.26	77.02	20.03	35.92	21.64	20.9	22.06	18.74	26.28	95.43	56.66	37.8	47.71	15.04	70.32	61.24	25.02	34.97	32.89	37.06	35.8	28.1	21	28.08	56.03	10.23
44.09	80.7	28.24	53.53	24.23	63.83	12.08	82.97	66.1	76.5	59.59	10.56	116.67	80.85	74.39	110.31	84.96	67.37	29.03	84.12	84.82	57.31	28.88	20.81	19.13	15.38	74.22	51.47	119.27	76.01	19.84	35.65	21.94	20.46	22.41	19	26.25	95.81	56.22	37.97	47.92	15.25	70.47	61.41	25	35.03	32.66	36.78	35.85	28.64	21.36	28	56.1	10.51
44.45	81.83	28.15	53.79	24.29	63.88	11.92	83.52	65.85	76.66	59.72	10.63	117.9	81.27	74.73	110.95	85.29	67.37	28.81	84.39	85.64	57.67	28.86	20.89	19.15	15.76	74.61	51.97	119.87	75.77	19.81	35.67	21.71	20.75	22.19	18.95	26.11	95.84	57.01	37.95	48.16	15.15	70.75	62.31	25.35	34.9	32.58	37.49	35.98	28.86	21.43	28.31	55.53	10.82
45.03	82.21	28.48	54.52	24.32	63.92	12.08	84.2	66.15	77.41	59.91	10.78	118.21	81.9	75.07	111.06	85.67	68.13	29.06	84.61	85.69	57.6	29.4	20.58	19.42	15.99	74.54	51.95	120.11	76.07	20.05	35.78	22.29	20.79	22.53	19.19	26.45	96.4	57.91	38.37	48.12	15.25	70.57	62.33	24.92	34.82	32.58	37.38	36.26	29.29	21.39	27.8	56.08	10.81
44.56	82.35	28.07	53.69	24.27	64	11.75	83.66	65.7	77.16	59.51	10.95	117.77	80.95	74.66	110.66	84.44	67.66	28.84	84.2	85.65	57.54	28.76	20.59	19.44	16.28	74.24	51.45	119.2	75.55	19.85	35.54	21.8	20.6	22.54	19.34	26.27	95.8	57.32	38.28	47.99	15.14	70.34	62.5	24.88	34.58	32.87	37.33	36.46	29.13	21.58	27.67	55.98	10.51
45.08	83.2	28.14	54.42	24.39	64.17	11.97	84.15	65.8	77.25	59.55	11.28	117.8	80.98	74.46	110.87	84.94	67.56	28.99	84.5	86.1	57.24	29.06	20.64	19.94	16.59	74.16	51.82	119.32	75.89	19.88	35.85	21.91	21.13	23.02	19.38	26.31	96.46	57.77	38.78	47.87	15.35	70.49	63.36	25.4	34.42	32.74	37.87	37.27	29.98	21.74	28.2	55.84	10.69
45.12	84.16	28.37	54.58	24.12	63.49	11.86	84	66.07	77.32	59.91	11.49	118.68	81.27	74.85	111.23	84.61	67.38	29.38	84.29	86.39	57.81	29.01	20.64	19.77	16.87	74.82	51.78	119.64	75.32	19.98	35.62	21.81	21.2	22.73	19.62	26.47	97.25	58.34	38.95	47.94	15.34	70.82	63.28	25.42	34.11	32.92	37.92	37.19	29.82	22.18	27.8	56.48	10.57
45.74	84.21	28.32	54.87	24.55	64.32	12.29	83.77	66.23	77.19	59.9	11.68	118.49	81.16	75.03	110.82	85.35	67.52	29.65	83.98	86.96	57.4	29.34	20.55	20.52	17.15	75.58	51.99	119.56	75.48	20.03	35.81	22.13	21.51	23.13	19.73	26.77	97.37	58.32	38.85	48	15.81	71.35	63.34	26	35.08	33.03	38.25	37.74	30.71	22.84	28.12	56.15	10.83
46.04	84.27	28.29	55.54	24.06	64.37	12	84.36	65.94	77.34	59.95	11.79	118.53	81.28	75.21	110.2	85.2	68.34	29.09	84.91	87	57.5	28.91	20.36	20.44	17.48	75.24	51.66	120.2	75	20.22	35.74	22.18	21.54	22.96	19.45	27.15	97.35	58.87	39.13	48.28	15.39	71.91	63.76	25.61	34.82	32.79	38.55	38.07	30.63	22.41	27.92	55.94	11.05
46.37	85.26	28.49	55.85	24.57	64.59	12.33	84.43	66.44	78	60.44	12.28	118.86	81.31	75.58	111.78	85.53	68.04	29.95	85.02	87.39	58.15	29.13	20.87	20.64	18.16	75.34	52.33	119.75	75.53	19.92	36.24	22.18	21.69	22.81	19.56	26.72	97.83	59.2	39.46	48.14	15.84	72.11	65.02	25.75	34.68	33.26	38.6	38.41	31.6	22.26	28.52	56.54	11.13
46.27	86.14	28.54	55.74	24.49	64.12	12.4	83.92	66.12	77.52	60.22	12.23	118.53	80.65	75.04	110.79	85.35	68.02	29.49	84.46	87.93	57.4	29.2	20.63	21	18.41	75.22	52.34	119.51	75.47	20.42	35.83	22.43	21.64	23.15	19.99	27.03	97.76	59.28	39.96	48.51	15.62	72.11	64.88	25.94	34.79	33.18	38.7	38.7	31.57	22.71	28.47	56.41	11.11
46.61	85.79	28.58	56.34	24.36	64.55	11.93	84.19	66.53	77.81	59.97	12.51	118.93	81.37	75.37	111.54	85.62	68.12	29.92	84.48	87.52	57.14	28.81	20.7	20.76	18.46	75.18	52.12	119.8	75.21	19.93	35.33	22.39	21.92	23.12	19.95	27.13	98.07	59.56	39.81	48.52	15.64	72.28	65.06	25.84	34.7	33.07	38.53	38.8	31.92	23.25	28.1	56.18	10.95
46.52	86.44	29	56.43	24.63	64.22	12.26	84.42	66.23	77.96	60.23	12.87	118.32	81.33	75.22	110.9	84.8	68	30.19	84.44	87.69	57.52	29.08	20.95	21.04	18.94	74.88	51.58	119.28	74.66	20.24	35.92	22.71	21.87	23.28	19.99	27.32	98.32	60.14	39.58	48.58	15.96	72.3	65.06	26.28	34.56	32.79	39.09	39.11	32.54	23.45	28.33	56.24	11.02
47	87.25	28.43	56.88	24.13	64.77	12.1	84.32	66.22	77.76	60.18	12.73	118.93	81.13	75.1	110.73	85.58	67.7	29.76	84.33	87.94	57.8	29.08	20.91	21.15	18.95	75.38	51.97	119.7	75	19.93	35.77	22.09	21.56	23.55	19.99	27.39	99.66	60.27	39.86	48.23	15.84	72.26	65.6	25.89	34.51	33.16	38.98	39.25	32.71	23.3	28.14	56.5	10.91
47.4	87.17	28.64	57	24.26	64.81	12.1	83.98	66.84	77.96	60.25	13	118.89	81.1	74.98	110.93	85.05	67.71	29.77	84.37	87.96	57.78	28.87	20.28	21.14	19.02	75.3	52.38	119.61	75.24	19.73	35.43	22.14	21.54	23	19.88	27.26	99.03	60.37	40.09	48.3	15.37	72.06	65.82	26.29	34.39	32.76	38.98	39.69	33.22	23.68	28.15	56.11	11.06
47.47	87.82	28.61	56.81	24.5	64.37	12.02	84.11	65.83	77.56	60.03	13.44	118.39	80.77	74.73	110.94	85.23	67.53	30.18	84.11	88.44	57.26	29.28	20.92	21.47	19.56	75.21	52.11	119.53	74.68	20.07	35.49	22.54	21.65	23.37	20.3	27.29	99.44	60.49	40.07	48.84	15.75	72.61	65.54	26.36	34.22	32.6	39.29	40.02	32.93	23.53	28.1	55.98	10.82
47.65	88.21	28.57	56.88	24.61	64.81	12.09	83.89	65.78	77.67	60.03	13.37	119.32	81.22	75.06	111.46	85	67.47	29.89	84.34	88.61	57.14	29.23	20.27	21.58	20.09	75.19	52.27	120.09	74.68	20.22	35.48	22.29	21.95	23.47	20.26	27.76	100.01	60.63	40.66	48.33	15.9	72.8	66.01	26.45	34.41	33.39	39.18	40.51	33.64	23.6	28.08	56.03	11.01
47.24	87.94	29.08	57.68	24.5	64.59	12.02	83.79	66.05	76.85	59.56	13.81	117.76	80.71	74.7	110.42	85.37	67.48	29.99	83.69	87.86	57.32	28.72	20.17	21.92	20.11	74.94	52.31	118.89	74.89	19.85	35.5	22.47	21.52	23.23	20.24	27.45	99.13	60.7	40.69	48.18	16.02	72.85	65.55	26.55	34.49	32.6	39.04	40.58	34	23.66	27.98	55.47	11.29
47.52	88.37	29	57.6	24.18	64.39	12.03	83.35	65.9	76.88	59.44	13.54	118.04	80.14	74.51	109.98	84.56	67.61	29.92	83.75	87.73	57.01	28.4	20.45	21.44	20.22	74.6	51.75	119.15	74.43	19.89	35.58	22.22	21.68	23.21	20.29	27.51	99.53	60.98	40.65	47.86	15.86	72.93	66.18	26.36	33.98	32.15	39.25	40.41	34.23	23.36	27.78	55.63	10.97
47.75	89.13	29.05	57.52	24.3	64.8	12.04	84.04	66.1	77.12	60.17	13.94	118.32	80.15	74.64	111.18	85.08	67.43	30.25	83.87	89.05	57.08	28.62	20.23	21.96	20.93	75.32	52.05	119.54	74.27	19.76	35.26	22.33	21.97	23.13	20.37	27.49	100.63	61.09	40.89	48.61	15.91	73.21	66.61	26.54	34.1	32.79	39.44	40.77	34.83	23.91	27.95	55.96	11.15
47.74	88.54	29.07	58.05	24.06	65.01	11.92	83.13	66.1	77.32	59.86	13.86	117.5	80.17	74.56	110.28	85.31	67.2	30.28	84.07	88.3	57.25	28.35	19.87	22.47	21.26	75.4	52.25	118.89	73.75	19.65	35.56	22.31	21.93	23.52	20.52	27.65	100.43	61.25	40.85	48.17	16.15	73.35	66.26	26.48	34.13	32.73	39.84	41.23	34.74	23.98	27.98	55.66	11.15
48.33	89.73	28.99	58.19	24.5	64.89	12.14	83.99	66.04	77.76	59.62	14.21	118.58	80.39	74.57	110.65	85.19	67.08	30.46	84.08	88.94	57.2	28.64	20.37	22.56	21.77	75.31	52.44	119.62	74.53	20.08	35.8	22.5	22.22	23.51	20.5	27.9	100.88	61.49	41.57	48.6	16.29	73.64	66.62	26.84	34.32	32.73	39.86	41.58	35.44	24.62	28.17	55.64	11.39
48.91	90.57	29.14	58.87	24.7	65.58	11.91	84.39	66.84	78.28	60.01	14.56	119.49	81.3	75.58	111.01	85.97	68.08	30.53	84.84	89.91	57.38	28.6	19.92	22.68	21.67	75.67	53.14	120.42	74.3	20.15	35.96	22.56	21.97	23.59	21.07	27.71	101.25	62.63	41.6	48.97	16.35	74.11	67.21	27.11	34.82	32.78	40.17	42.41	36.09	24.54	28.14	56	11.31
48.68	90.36	29.18	59.45	24.64	65.06	12.13	84.39	66.62	77.45	60.27	14.59	119.1	80.94	74.94	110.81	85.81	67.33	30.64	84.87	89.99	57.22	28.52	20.01	22.49	22.29	75.36	52.68	120.29	74.44	20.33	36.14	22.74	22.22	23.74	20.78	27.92	101.91	62.49	41.75	48.8	16.21	73.87	67.25	27.34	34.51	32.96	40.51	42.32	36.33	25.04	28.19	56.41	11.55
49.33	91.47	29.28	58.72	24.6	65.73	12.15	84.59	66.79	77.97	60.53	14.86	118.94	81.39	75.27	111.95	85.7	68.2	30.6	85.23	90.32	57.88	28.57	20.55	23.06	22.91	76.22	52.85	120.17	74.62	20.14	35.58	22.54	22.51	23.69	20.88	28.26	102.25	63.43	42.11	48.86	16.17	74.07	68.05	27.56	34.66	33.1	40.94	42.83	36.75	25.05	28.33	56.6	11.45
49.19	91.88	29.24	59.13	24.54	65.51	11.73	83.32	66.39	77.55	60.05	15.19	118.84	80.23	74.89	110.83	85.95	67.64	30.46	84.62	90.04	57.44	28.48	20.13	23.02	22.93	75.91	52.55	119.86	74.14	19.66	35.61	22.66	22.68	23.87	20.97	28.13	101.49	62.62	41.92	48.47	16.27	74.28	67.91	27.32	34.47	32.71	40.76	43.2	37.01	25.27	28.33	55.86	11.43
49.48	92.09	29.29	59.39	24.31	65.33	12.04	84.03	66.84	77.47	60.22	15.17	119.52	80.74	75.61	111.17	85.93	68.13	30.8	84.66	90.53	57.32	28.72	20.43	23.56	23.21	76.5	52.82	120.73	75.01	20.18	36.04	22.76	22.61	24.02	21.44	28.34	103.13	63.25	41.91	48.89	16.3	74.52	68.25	27.3	34.35	32.89	40.62	43.85	37.3	25.42	28.23	56.3	11.47
49.64	93.19	29.39	59.87	24.54	65.71	12.05	84.4	66.64	78.03	60.32	15.47	119.48	80.72	75.44	111.45	85.19	68	30.77	84.97	90.91	57.38	28.67	20.36	23.55	24.11	76.25	52.86	120.46	74.51	20.28	36.07	22.43	22.9	24	21.47	28.33	103.35	63.62	42.58	49.23	16.34	74.58	68.93	27.69	34.21	32.94	41.38	43.41	37.78	24.95	28.22	56.5	11.76
49.53	92.98	29.44	59.94	24.03	65.63	11.99	84.25	66.54	78.26	60.28	15.61	118.87	80.69	75.12	110.64	85.8	67.54	31.09	84.97	90.35	57.37	28.34	20.25	23.8	24.15	76.3	52.8	120.11	74.62	20.1	36.28	22.61	22.95	24.06	21.48	28.26	102.99	63.46	42.45	48.83	16.35	74.39	68.57	27.79	34.52	33.05	40.78	43.75	37.7	25.29	27.98	56.01	11.86
49.49	93.14	29.44	60.04	24.24	65.09	11.78	84.17	66.21	77.69	60.38	15.63	118.38	81.1	74.65	111.67	85.46	67.42	30.28	84.64	90.63	57.54	28.37	19.74	24.01	24.72	75.81	53.02	119.49	73.8	19.82	35.75	22.68	22.99	23.81	21.29	28.35	103.65	63.89	42.31	48.95	16.17	74.43	68.82	27.46	34.12	32.77	40.91	43.82	38.17	25.52	27.72	56.01	11.4
50.16	93.97	29.88	60.55	24.56	65.15	11.97	84.32	66.28	77.87	60.48	15.93	119.03	80.54	75.01	111.06	85.62	67.96	31.35	84.55	90.94	57.91	28.08	19.84	24.18	25.16	76.36	53.31	119.8	74.38	20.25	36.41	22.32	23.14	23.94	21.4	28.73	103.39	63.8	43.01	49.22	16.26	74.93	69.38	27.78	34.65	33.21	41.4	44.07	39.16	25.67	28.11	56.31	11.47
